EPIC,Name_IAU,RAdeg,DEdeg,Other,Vmag,Ksmag_R16,(V-K)0,Per1,Per2,Per3,Per4,Ampl,LC,memb,Per_lit,vsini,Per_cat,dd,ddm,shch,beat,cpeak,resc,resd,dscu,cloud,Name_adopt,Ksmag_S16,(V-K),Mass,Mbol,Radius,Teff,Delmag,E(B-V)
211059754.0,035025.14+235541.9,57.60477,23.92833,HCG396,,12.77,5.35,0.6601,,,,0.029,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG396,12.76,5.35,0.3,9.65,0.35,3140.0,-0.22,
211025708.0,035027.34+232245.1,57.61392,23.37921,SK273,,12.54,5.41,0.9801,,,,0.066,LC1,best,,,single,no,no,no,no,no,no,no,no,no,SK273,12.53,5.41,0.27,9.43,0.39,3124.0,0.19,
211005706.0,035027.82+230355.1,57.61592,23.06531,DH671,,12.94,5.46,0.5589,,,,0.02,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,DH671,12.93,5.46,0.26,9.83,0.33,3108.0,-0.09,
210947594.0,035031.94+220847.7,57.63309,22.1466,HCG401,,12.12,5.09,1.0933,,,,0.016,LC2,best,,,single,yes,no,no,no,no,no,no,no,no,HCG401,12.11,5.09,0.37,8.99,0.45,3223.0,-0.03,
210830104.0,035033.85+201938.7,57.64106,20.32744,UGCSJ035033.86+201938.3,,14.0,6.78,1.128,,,,0.024,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ035033.86+201938.3,13.99,6.78,0.11,11.04,0.23,2842.0,0.2,
211149600.0,035035.71+252535.4,57.64882,25.42651,PELS072,12.1,9.58,2.41,0.3144,,,,0.115,LC1,best,0.31,,single,no,no,no,no,no,no,no,no,no,PELS072,9.57,2.41,0.83,5.88,0.85,4818.0,0.29,
210967901.0,035037.40+222808.3,57.65585,22.46899,HCG404,,12.37,5.3,1.7941,,,,0.069,LC2,best,1.79,,single,no,no,no,no,no,no,no,no,no,HCG404,12.36,5.3,0.31,9.25,0.42,3156.0,0.07,
211015258.0,035038.91+231302.7,57.66213,23.21744,SK263,16.6,11.75,4.74,0.8891,0.2966,,,0.011,LC1,best,0.89,,multi,no,no,no,no,no,no,yes,no,no,SK263,11.74,4.74,0.43,8.59,0.5,3346.0,-0.05,
211147822.0,035039.29+252337.5,57.66373,25.39377,DH679,12.45,9.43,2.91,0.5789,0.8204,,,0.038,LC1,best,0.58,,multi,no,no,no,yes,no,yes,no,no,no,DH679,9.42,2.91,0.75,5.91,1.04,4314.0,0.74,
211060078.0,035040.07+235559.0,57.66698,23.93306,HII2786,10.29,8.81,1.37,2.1644,2.2668,,,0.032,LC1,best,2.17,22.0,multi,no,no,no,yes,yes,yes,no,no,no,HII2786,8.8,1.37,1.14,4.41,1.13,5867.0,-0.04,
211161968.0,035041.19+253930.8,57.67163,25.65856,DH682,,13.28,5.89,0.3277,,,,0.03,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH682,13.27,5.89,0.19,10.2,0.3,2999.0,0.11,
211022539.0,035051.43+231944.7,57.71433,23.3291,HII2870,12.51,10.01,2.39,8.4496,3.8914,,,0.011,LC1,best,7.89,4.0,multi,no,no,no,yes,yes,no,yes,no,no,HII2870,10.0,2.39,0.83,6.27,0.72,4775.0,-0.16,
211062007.0,035052.43+235741.5,57.7185,23.96154,HII2866,6.93,6.58,0.24,0.3064,0.3389,0.9656,0.4081,0.003,LC1,best,,,multi,no,no,no,no,no,yes,no,yes,no,HII2866,6.57,0.24,,,,8281.0,,
211053737.0,035054.31+235005.6,57.72633,23.83489,HII2881,11.57,9.05,2.41,6.6498,5.3667,,,0.028,LC3,best,5.16,7.8,multi,no,no,no,yes,yes,yes,no,no,no,HII2881,9.04,2.41,0.83,5.34,1.1,4786.0,0.82,
211158092.0,035056.60+253506.6,57.73586,25.58519,HCG412,16.89,11.58,5.2,2.0791,,,,0.033,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,HCG412,11.57,5.2,0.34,8.45,0.59,3186.0,0.71,
211059775.0,035058.16+235542.8,57.74235,23.92857,HCG414,,12.77,5.31,0.461,,,,0.029,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG414,12.76,5.31,0.31,9.65,0.35,3151.0,-0.31,
211129308.0,035102.31+250319.6,57.75963,25.05547,HII2908,13.47,10.37,2.99,5.7885,,,,0.039,LC4,ok,,,single,no,no,yes,no,no,no,no,no,no,HII2908,10.36,2.99,0.75,6.88,0.69,4257.0,-0.17,
211038382.0,035103.26+233500.5,57.76362,23.58348,UGCSJ035103.27+233500.0,,13.39,5.8,1.6572,,,,0.016,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ035103.27+233500.0,13.38,5.8,0.21,10.3,0.28,3019.0,-0.14,
210963935.0,035103.91+222417.2,57.7663,22.40479,s4954485,,10.73,3.77,3.4151,,,,0.036,LC2,best,,,single,no,no,yes,no,no,no,no,no,no,s4954485,10.72,3.77,0.62,7.45,0.67,3781.0,0.04,
211023807.0,035107.10+232057.7,57.77959,23.34938,DH695,,12.89,5.27,0.5784,,,,0.03,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH695,12.88,5.27,0.32,9.77,0.33,3164.0,-0.49,
211048321.0,035111.87+234443.4,57.79948,23.74539,BPL232,,13.42,5.64,1.9607,,,,0.018,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL232,13.41,5.64,0.22,10.32,0.27,3059.0,-0.29,
211060049.0,035112.07+235557.4,57.8003,23.93263,HII2966,14.86,10.9,3.85,4.5971,,,,0.087,LC2,best,4.56,9.0,single,no,no,yes,no,no,no,no,no,no,HII2966,10.89,3.85,0.6,7.63,0.63,3741.0,-0.08,
211147423.0,035113.84+252311.6,57.80769,25.38656,,,11.97,5.08,0.5336,,,,0.09,LC1,best,,,single,no,no,no,no,no,no,no,no,no,,11.96,5.08,0.37,8.84,0.49,3224.0,0.11,
211019565.0,035115.81+231656.1,57.81589,23.28227,HCG423,14.84,10.82,3.91,0.4479,,,,0.071,LC1,best,,53.0,single,no,no,no,no,no,no,no,no,no,HCG423,10.81,3.91,0.59,7.56,0.66,3710.0,0.06,
210878635.0,035116.61+210335.1,57.81922,21.05975,DH700,,12.38,5.44,0.4748,,,,0.036,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH700,12.37,5.44,0.26,9.27,0.43,3113.0,0.42,
211053255.0,035116.85+234935.7,57.82023,23.8266,HII2984,12.41,9.95,2.35,7.9471,,,,0.017,LC4,best,7.96,5.4,multi,yes,yes,yes,yes,yes,no,no,no,no,HII2984,9.94,2.35,0.84,6.19,0.74,4811.0,-0.13,
211011910.0,035119.47+230949.6,57.83114,23.16379,DH703,,12.17,5.18,0.9248,,,,0.058,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH703,12.16,5.18,0.34,9.04,0.45,3191.0,0.09,
211135523.0,035122.13+250958.0,57.84222,25.16613,s5286016,,10.65,3.53,7.5694,,,,0.048,LC4,best,,,single,no,no,yes,no,no,no,no,no,no,s5286016,10.64,3.53,0.66,7.32,0.66,3916.0,-0.07,
210945519.0,035123.87+220648.2,57.84946,22.11339,HCG420,13.19,10.2,2.88,6.4306,,,,0.042,LC4,best,6.37,,single,no,no,yes,no,no,no,no,no,no,HCG420,10.19,2.88,0.75,6.67,0.73,4335.0,-0.04,
211131748.0,035123.88+250552.8,57.84952,25.09802,SK231,16.52,11.77,4.64,4.391,,,,0.019,LC1,best,,,single,no,no,no,no,no,no,no,no,no,SK231,11.76,4.64,0.45,8.61,0.49,3384.0,-0.17,
211138883.0,035136.40+251340.8,57.90168,25.228,DH717,,12.09,5.41,0.6928,0.7786,,,0.025,LC1,best,,,multi,no,no,no,yes,no,yes,no,no,no,DH717,12.08,5.41,0.27,8.98,0.49,3122.0,0.64,
211013066.0,035138.02+231059.4,57.90842,23.18317,HII3104,13.47,10.03,3.33,3.9578,,,,0.035,LC2,best,3.94,7.1,single,no,no,yes,no,no,no,no,no,no,HII3104,10.02,3.33,0.68,6.64,0.85,4034.0,0.43,
211025002.0,035139.06+232204.6,57.91277,23.36795,BPL237,,13.12,5.49,0.3185,,,,0.023,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL237,13.11,5.49,0.24,10.01,0.31,3099.0,-0.16,
211125210.0,035140.44+245859.4,57.9185,24.98318,HII3097,10.94,9.14,1.69,3.3701,,,,0.029,LC1,best,3.48,14.6,multi,yes,yes,yes,yes,no,no,no,no,no,HII3097,9.13,1.69,1.01,4.98,1.01,5446.0,0.05,
210917754.0,035142.08+214006.0,57.92535,21.66836,PELS068,11.48,9.45,1.92,5.4447,2.5443,,,0.013,LC3,best,5.1,,multi,no,no,no,yes,yes,no,yes,no,no,PELS068,9.44,1.92,0.94,5.45,0.87,5246.0,-0.01,
211020371.0,035151.14+231741.4,57.9631,23.29484,,,11.72,4.77,0.8689,,,,0.034,LC1,best,,,single,no,no,no,no,no,no,no,no,no,,11.71,4.77,0.43,8.57,0.51,3336.0,0.01,
211038222.0,035151.54+233449.4,57.96475,23.58041,BPL242,,13.39,5.84,0.8344,,,,0.025,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,BPL242,13.38,5.84,0.2,10.31,0.28,3010.0,-0.07,
210927253.0,035151.55+214917.1,57.9648,21.82142,UGCSJ035151.56+214916.8,,12.34,5.34,0.813,1.3089,,,0.07,LC1,best,,,multi,no,no,no,no,no,no,yes,no,no,UGCSJ035151.56+214916.8,12.33,5.34,0.31,9.22,0.43,3143.0,0.16,
210927331.0,035151.89+214921.9,57.96621,21.82277,,,12.04,5.08,1.3131,,,,0.046,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,,12.03,5.08,0.37,8.91,0.47,3225.0,0.02,
211036881.0,035154.50+233331.7,57.97709,23.55882,HCG439,17.27,11.78,5.38,0.5778,0.3809,,,0.072,LC1,best,0.58,,multi,no,no,no,no,no,yes,no,no,no,HCG439,11.77,5.38,0.29,8.67,0.56,3131.0,0.84,
211023176.0,035157.33+232021.9,57.98889,23.33943,HII3187,13.15,10.2,2.84,7.3022,,,,0.049,LC3,best,7.63,6.2,single,no,no,yes,no,no,no,no,no,no,HII3187,10.19,2.84,0.76,6.65,0.72,4365.0,-0.07,
211106636.0,035158.81+244004.6,57.99507,24.66796,,,11.9,4.85,0.3363,,,,0.014,LC1,best,,,single,no,no,no,no,no,no,no,no,no,,11.89,4.85,0.41,8.75,0.48,3305.0,-0.08,
211106535.0,035159.31+243959.0,57.99715,24.6664,,,12.05,4.97,0.9618,,,,0.05,LC1,best,,,single,no,no,no,no,no,no,no,no,no,,12.04,4.97,0.39,8.91,0.46,3261.0,-0.11,
211127537.0,035201.63+250129.4,58.00682,25.02486,HCG447,,12.65,5.17,0.7129,,,,0.034,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG447,12.64,5.17,0.35,9.52,0.36,3196.0,-0.41,
211106344.0,035202.23+243947.8,58.00933,24.6633,HII3197,12.1,9.06,2.93,0.2931,0.4319,,,0.026,LC1,ok,0.43,,multi,no,no,no,no,no,yes,no,no,no,HII3197,9.05,2.93,0.75,5.57,1.2,4349.0,1.11,
211132111.0,035202.62+250615.1,58.01095,25.1042,BPL250,,12.84,5.51,0.5099,,,,0.032,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL250,12.83,5.51,0.24,9.73,0.35,3093.0,0.15,
211127297.0,035203.57+250113.9,58.0149,25.02055,BPL251,,12.97,5.45,0.6317,,,,0.03,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL251,12.96,5.45,0.27,9.86,0.32,3111.0,-0.18,
210923443.0,035204.37+214539.2,58.01822,21.7609,DH738,,13.29,5.84,0.8865,,,,0.025,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH738,13.28,5.84,0.2,10.2,0.3,3010.0,0.03,
210974893.0,035205.57+223455.3,58.02321,22.58205,SK201,16.19,11.48,4.6,1.9861,,,,0.019,LC1,best,,,single,no,no,no,no,no,no,no,no,no,SK201,11.47,4.6,0.46,8.31,0.56,3400.0,0.06,
210939705.0,035206.65+220114.6,58.02773,22.02073,DH741,,13.12,5.56,0.4687,,,,0.037,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH741,13.11,5.56,0.23,10.02,0.31,3081.0,-0.06,
211151674.0,035207.94+252754.7,58.03311,25.46521,HCG449,,13.27,5.82,0.4606,,,,0.038,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG449,13.26,5.82,0.2,10.18,0.3,3014.0,0.01,
210866482.0,035211.20+205233.8,58.0467,20.87607,DH743,,12.6,5.48,0.3228,,,,0.032,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH743,12.59,5.48,0.25,9.49,0.39,3102.0,0.29,
211093203.0,035217.54+242719.7,58.07309,24.45549,BPL259,,12.48,5.33,0.5971,,,,0.032,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL259,12.47,5.33,0.3,9.36,0.4,3147.0,0.03,
210939348.0,035218.44+220053.6,58.07687,22.01489,DH749,15.75,11.39,4.25,1.9941,,,,0.027,LC2,best,1.99,,single,yes,no,no,no,no,no,no,no,no,DH749,11.38,4.25,0.54,8.18,0.54,3548.0,-0.23,
210907442.0,035224.57+213022.7,58.1024,21.50632,,,11.48,4.85,1.8182,,,,0.035,LC1,ok,,,single,no,no,no,no,no,no,no,no,no,,11.47,4.85,0.41,8.33,0.58,3304.0,0.34,
211140155.0,035231.36+251507.8,58.13068,25.25217,SK179,,11.91,4.8,1.2294,,,,0.038,LC1,best,,,single,no,no,no,no,no,no,no,no,no,SK179,11.9,4.8,0.42,8.76,0.47,3323.0,-0.14,
210969937.0,035234.46+223007.8,58.14359,22.50217,HCG458,15.79,11.39,4.29,1.7664,,,,0.047,LC2,best,1.77,,single,no,no,yes,no,no,no,no,no,no,HCG458,11.38,4.29,0.53,8.19,0.55,3530.0,-0.2,
211127164.0,035235.31+250104.7,58.14713,25.01799,BPL265,,12.72,6.04,0.5157,0.3289,,,0.026,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,BPL265,12.71,6.04,0.17,9.65,0.39,2965.0,0.83,
211171449.0,035238.90+255025.6,58.16212,25.84046,HCG461,,12.22,5.34,1.057,,,,0.067,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,HCG461,12.21,5.34,0.31,9.1,0.45,3144.0,0.28,
211093906.0,035243.22+242758.7,58.18012,24.46631,BPL266,,12.93,5.23,0.6929,,,,0.04,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL266,12.92,5.23,0.33,9.81,0.32,3176.0,-0.58,
211086444.0,035244.46+242059.5,58.18528,24.34988,BPL268,,13.13,5.46,0.4562,,,,0.023,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL268,13.12,5.46,0.26,10.02,0.3,3109.0,-0.28,
211141637.0,035245.34+251647.4,58.18894,25.27986,DH767,13.78,10.52,3.15,5.0017,5.5025,,,0.052,LC4,best,5.13,,multi,no,no,no,yes,yes,yes,no,no,no,DH767,10.51,3.15,0.72,7.08,0.66,4149.0,-0.23,
210919084.0,035245.65+214120.1,58.19025,21.68893,DH768,,11.96,5.0,1.1461,,,,0.062,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH768,11.95,5.0,0.39,8.82,0.48,3252.0,-0.02,
210920246.0,035248.69+214228.3,58.20288,21.70787,HCG460,14.76,10.66,3.99,0.553,,,,0.031,LC1,ok,0.55,,single,no,no,no,no,no,no,no,no,no,HCG460,10.65,3.99,0.58,7.42,0.72,3670.0,0.29,
210971348.0,035251.70+223133.0,58.21545,22.52586,HCG462,,11.91,5.11,1.1077,,,,0.025,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,HCG462,11.9,5.11,0.36,8.78,0.5,3216.0,0.22,
210924735.0,035253.00+214655.0,58.22084,21.78196,PELS069,11.77,9.35,2.31,1.7525,,,,0.055,LC2,best,1.76,,multi,no,no,no,yes,yes,no,no,no,no,PELS069,9.34,2.31,0.85,5.61,0.91,4954.0,0.43,
211124025.0,035255.91+245741.9,58.23298,24.96166,BPL275,,14.32,6.42,0.0925,,,,0.055,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL275,14.31,6.42,0.14,11.3,0.19,2893.0,-0.43,
210965731.0,035256.95+222601.5,58.23733,22.43376,HCG463,16.32,11.57,4.64,1.29,,,,0.023,LC1,best,1.29,,single,yes,yes,yes,no,no,no,no,no,no,HCG463,11.56,4.64,0.45,8.41,0.54,3384.0,0.03,
210880560.0,035258.34+210520.3,58.24312,21.08899,DH774,,12.55,5.7,0.4317,,,,0.014,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH774,12.54,5.7,0.22,9.46,0.41,3043.0,0.61,
211150258.0,035258.77+252619.3,58.24488,25.4387,BPL277,,13.33,5.74,0.1714,,,,0.024,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL277,13.32,5.74,0.22,10.24,0.29,3034.0,-0.15,
211120561.0,035259.13+245405.5,58.24641,24.90153,SK145,14.51,10.71,3.69,2.4861,,,,0.085,LC2,best,2.49,,single,no,no,yes,no,no,no,no,no,no,SK145,10.7,3.69,0.63,7.41,0.66,3826.0,-0.02,
211130173.0,035305.11+250415.7,58.27133,25.07104,HHJ13,,13.85,6.2,0.4744,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ13,13.84,6.2,0.16,10.8,0.24,2932.0,-0.15,
211168863.0,035307.27+254721.6,58.28031,25.78935,HHJ53,,13.3,5.97,0.2923,,,,0.027,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ53,13.29,5.97,0.18,10.23,0.3,2980.0,0.18,
211068400.0,035323.69+240354.2,58.34874,24.06506,PELS071,11.4,9.44,1.85,4.065,4.4836,,,0.05,LC1,best,4.14,,multi,no,no,no,yes,yes,yes,no,no,no,PELS071,9.43,1.85,0.96,5.4,0.86,5347.0,-0.08,
211128116.0,035324.48+250207.1,58.35204,25.03533,HCG471,,12.55,5.55,0.6341,,,,0.01,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG471,12.54,5.55,0.23,9.45,0.4,3084.0,0.5,
210871940.0,035331.55+205727.1,58.38149,20.95754,DH789,,12.92,5.31,0.2773,,,,0.022,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,DH789,12.91,5.31,0.32,9.8,0.33,3151.0,-0.49,
211090925.0,035340.95+242509.8,58.42063,24.41939,HCG473,16.13,11.58,4.44,8.5605,,,,0.097,LC4,best,,,single,no,no,no,no,no,no,no,no,no,HCG473,11.57,4.44,0.51,8.4,0.51,3465.0,-0.28,
210863683.0,035343.01+205000.6,58.42924,20.83351,DH792,14.78,10.76,3.91,2.7826,,,,0.039,LC2,best,,,single,no,no,no,no,no,no,no,no,no,DH792,10.75,3.91,0.59,7.5,0.68,3710.0,0.12,
211048116.0,035347.58+234431.0,58.44826,23.74195,HCG474,17.64,12.28,5.25,0.6775,,,,0.014,LC1,best,0.68,,single,no,no,no,no,no,no,no,no,no,HCG474,12.27,5.25,0.32,9.16,0.43,3171.0,0.11,
211177579.0,035350.26+255752.5,58.45943,25.96461,PELS083,11.05,9.3,1.64,3.2972,3.5489,,,0.017,LC3,best,,,multi,no,no,no,yes,yes,yes,no,no,no,PELS083,9.29,1.64,1.02,5.11,0.9,5587.0,-0.15,
210964780.0,035352.82+222506.8,58.47009,22.41857,DH794,12.15,9.41,2.63,6.3353,,,,0.029,LC4,best,,,single,no,no,yes,no,no,no,no,no,no,DH794,9.4,2.63,0.79,5.79,0.98,4578.0,0.58,
210840112.0,035358.11+202849.6,58.49216,20.48045,DH795,15.38,10.92,4.35,0.4077,,,,0.08,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH795,10.91,4.35,0.52,7.73,0.69,3504.0,0.31,
211101218.0,035400.37+243450.0,58.50155,24.58056,BPL297,,13.9,6.64,0.2184,,,,0.065,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL297,13.89,6.64,0.12,10.91,0.24,2860.0,0.19,
211063361.0,035400.69+235859.9,58.50289,23.98333,HHJ322,,11.85,5.12,0.3502,1.8691,,,0.017,LC1,best,,,multi,no,no,no,no,no,no,yes,no,no,HHJ322,11.84,5.12,0.36,8.72,0.52,3211.0,0.27,
211085419.0,035408.92+242001.1,58.53719,24.33364,AKIV314,12.48,9.72,2.65,8.1192,9.6098,,,0.026,LC2,best,,,multi,no,no,no,yes,yes,yes,no,no,no,AKIV314,9.71,2.65,0.8,6.11,0.86,4548.0,0.27,
211143325.0,035411.48+251843.0,58.54784,25.31195,HCG484,,12.72,5.54,0.4729,,,,0.027,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG484,12.71,5.54,0.23,9.61,0.37,3085.0,0.32,
210873256.0,035413.51+205838.6,58.55632,20.9774,DH798,,13.56,5.87,0.3425,,,,0.018,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH798,13.55,5.87,0.19,10.48,0.26,3002.0,-0.2,
211086170.0,035415.59+242045.7,58.56499,24.34605,BPL307,,13.71,6.23,0.1836,,,,0.076,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL307,13.7,6.23,0.16,10.66,0.25,2926.0,0.01,
211153286.0,035418.82+252943.0,58.57845,25.49529,DH800,12.88,9.81,2.96,7.7415,,,,0.071,LC4,best,,,multi,no,no,no,yes,yes,no,no,no,no,DH800,9.8,2.96,0.75,6.31,0.88,4278.0,0.37,
211069011.0,035421.59+240432.3,58.58997,24.07564,AK1A317,9.75,8.42,1.22,0.8817,,,,0.012,LC1,best,,,multi,yes,yes,yes,yes,yes,no,no,no,no,AK1A317,8.41,1.22,1.22,3.91,1.2,6373.0,0.1,
