EPIC,Name_IAU,RAdeg,DEdeg,Other,Vmag_x,Ksmag_R16,(V-K)0,Per1,Per2,Per3,Per4,Ampl,LC,memb,Per_lit,vsini,Per_cat,dd,ddm,shch,beat,cpeak,resc,resd,dscu,cloud,Name_adopt,Ksmag_S16,(V-K),Mass,Mbol,Radius,Teff,Delmag,E(B-V),Object_name,Vmag_y,rmag,Icmag,Kmag,T_VI,T_VK,T_rK,T_IK,Period,A_r,R_o,Tspec,RV,EWHa,D_EWHa,TiO2n,D_TiO2n,TiO5n,D_TiO5n,Tquiet,fs1,Tspot1,fs2,Tspot2,multi,Flag,RAJ2000,DEJ2000
211045648.0,034815.26+234203.6,57.06361999999999,23.701,HHJ336,17.11,11.78,5.22,0.36700000000000005,0.3534,,,0.024,LC1,best,,,multi,no,no,no,yes,no,yes,no,no,no,HHJ336,11.77,5.22,0.33,8.66,0.54,3180.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211139647.0,034815.48+251436.7,57.0645,25.24353,BPL170,,12.99,5.5,0.4809,,,,0.052000000000000005,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL170,12.98,5.5,0.24,9.88,0.32,3097.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211038622.0,034816.08+233515.4,57.067,23.58762,HHJ151,,12.65,5.77,0.3949,0.6303,,,0.013000000000000001,LC1,best,,,multi,no,no,no,no,no,no,yes,no,no,HHJ151,12.64,5.77,0.21,9.56,0.4,3026.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211138217.0,034816.86+251254.6,57.07026,25.21517,HII1766,9.13,7.86,1.16,6.7219,3.0162,5.9606,,0.003,LC3,best,,22.7,multi,no,no,no,yes,yes,yes,yes,no,no,HII1766,7.85,1.16,1.26,3.3,1.56,6446.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211041683.0,034816.90+233812.4,57.07045,23.6368,HII1797,10.13,8.76,1.26,2.4534,2.6121,,,0.009000000000000001,LC3,best,,19.6,multi,yes,yes,yes,yes,yes,yes,no,no,no,HII1797,8.75,1.26,1.2,4.27,1.14,6029.0,-0.18,,Cl Melotte 22 1797,10.13,99.0,9.48,8.736,6213.75,6185.37,,6155.81,,,,6115.66,5.74,-2.1583,0.1939,0.9906,0.0052,0.9584,-0.0007,6213.75,0.0,,0.026000000000000002,3615.0,0.0,1-1-1-0-0,57.070457,23.636806
211057320.0,034817.12+235325.3,57.07134,23.89038,HII1794,10.4,8.91,1.38,3.8184,4.1542,,,0.021,LC3,best,3.85,11.2,multi,no,no,no,yes,no,yes,no,no,no,HII1794,8.9,1.38,1.14,4.52,1.05,5935.0,-0.15,,Cl Melotte 22 1794,10.4,10.248,9.72,8.891,6123.15,6011.32,5934.91,5912.79,3.84662962,0.0223,0.3162,5935.79,5.61,-2.0395,0.2383,0.9844,-0.0006,0.9492,-0.0095,6123.15,0.035,3550.0,0.256,3605.0,0.0,1-1-1-0-0,57.071342,23.890385000000002
211096385.0,034817.28+243015.9,57.07204,24.50442,HII1785,14.29,10.69,3.49,5.4934,,,,0.075,LC3,best,5.6,6.5,single,no,no,yes,no,no,no,no,no,no,HII1785,10.68,3.49,0.66,7.35,0.65,3938.0,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211051985.0,034817.35+234823.7,57.07233000000001,23.80659,HHJ188,,12.78,5.36,0.4915,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ188,12.77,5.36,0.29,9.66,0.35,3137.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210942652.0,034817.60+220401.3,57.07334,22.06703,HHJ187,,12.61,5.21,0.7353,,,,0.028999999999999998,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ187,12.6,5.21,0.33,9.48,0.37,3184.0,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211128863.0,034817.69+250252.3,57.07371,25.04788,HII1776,10.94,9.16,1.67,4.5347,4.9932,,,0.027000000000000003,LC3,best,4.49,10.1,multi,no,no,no,yes,no,yes,no,no,no,HII1776,9.15,1.67,1.02,5.0,0.95,5571.0,0.01,,Cl Melotte 22 1776,10.94,10.698,10.15,9.158,5766.47,5623.19,5609.5,5526.98,4.49408197,0.037,0.31527,5667.14,2.1,-1.6713,0.2628,0.9864,0.0036,0.9549,-0.0011,5766.47,0.0,,0.033,3610.0,0.0,1-1-1-0-0,57.073719,25.047886
211057388.0,034818.01+235329.4,57.07506,23.89151,s5158273,,10.94,3.55,3.8161,4.1507,,,0.043,LC4,best,,,multi,no,no,no,yes,no,yes,no,no,no,s5158273,10.93,3.55,0.65,7.61,0.58,3906.0,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211039634.0,034819.83+233611.9,57.082640000000005,23.60333,DH568,16.12,11.47,4.54,1.033,,,,0.03,LC1,best,0.52,,single,yes,no,no,no,no,no,no,no,no,DH568,11.46,4.54,0.48,8.3,0.55,3424.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211121361.0,034820.28+245455.1,57.08453000000001,24.91532,HCG313,17.09,11.6,5.38,0.6438,0.5027,,,0.061,LC1,best,,23.0,multi,no,no,no,no,no,yes,no,no,no,HCG313,11.59,5.38,0.29,8.49,0.61,3131.0,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211034343.0,034820.57+233101.4,57.08575,23.51708,HCG321,,13.51,5.93,0.2571,,,,0.040999999999999995,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG321,13.5,5.93,0.19,10.43,0.27,2989.0,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211101098.0,034821.52+243443.6,57.089690000000004,24.578789999999998,BPL174,,12.96,5.5,0.7157,,,,0.03,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL174,12.95,5.5,0.25,9.85,0.33,3096.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210993561.0,034822.64+225221.7,57.09437,22.8727,HCG323,16.14,11.48,4.55,1.1389,,,,0.027000000000000003,LC1,best,,20.0,single,no,no,no,no,no,no,no,no,no,HCG323,11.47,4.55,0.48,8.31,0.55,3420.0,-0.03,,Cl* Melotte 22 HCG 323,16.14,15.497,13.67,11.484000000000002,3392.07,3416.57,3447.91,3466.2,,,,3362.53,4.14,3.7134,3.6065,0.6767,-0.0452,0.5187,-0.0135,3392.07,0.409,2935.0,0.15,3020.0,0.0,1-1-1-1-1,57.094372,22.8727
211030912.0,034822.69+232743.0,57.09458000000001,23.46196,HHJ171,,12.81,5.52,0.293,,,,0.040999999999999995,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ171,12.8,5.52,0.23,9.7,0.35,3092.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211062705.0,034822.76+235821.1,57.09486,23.97254,HII1827,14.84,10.51,4.22,2.4666,0.3675,,,0.03,LC1,best,2.47,13.0,multi,no,no,no,yes,no,no,yes,no,no,HII1827,10.5,4.22,0.54,7.3,0.81,3562.0,0.61,,Cl Melotte 22 1827,14.84,14.331,12.66,10.511,3626.46,3589.07,3552.38,3521.93,2.47021651,0.0618,0.07022,3724.38,3.46,2.1133,2.1485,0.8035,-0.0029,0.6985,0.0477,3626.46,0.035,3105.0,0.0,,1.0,1-1-1-1-1,57.094868000000005,23.972545999999998
211115457.0,034822.80+244853.6,57.095009999999995,24.8149,SK368,17.1,12.02,4.97,1.7216,,,,0.037000000000000005,LC1,best,,10.0,single,no,no,no,no,no,no,no,no,no,SK368,12.01,4.97,0.39,8.88,0.47,3262.0,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211010149.0,034823.91+230808.4,57.09966,23.135679999999997,DH576,,13.15,5.62,0.3215,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH576,13.14,5.62,0.22,10.05,0.31,3064.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211079332.0,034825.23+241426.0,57.10515,24.240560000000002,HCG322,,11.99,5.5,0.7114,,,,0.066,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG322,11.98,5.5,0.24,8.88,0.51,3097.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210951703.0,034825.50+221241.7,57.106269999999995,22.21159,HCG329,14.02,10.6,3.31,0.3992,,,,0.114,LC1,best,0.4,,single,no,no,no,no,no,no,no,no,no,HCG329,10.59,3.31,0.69,7.21,0.65,4047.0,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211139723.0,034826.03+251441.0,57.10848000000001,25.24475,HCG317,15.46,11.09,4.26,1.6340000000000001,,,,0.06,LC1,best,1.63,,single,no,no,no,no,no,no,no,no,no,HCG317,11.08,4.26,0.53,7.89,0.62,3544.0,0.09,,Cl* Melotte 22 HCG 317,15.463,14.839,13.249,11.089,3597.11,3563.88,3591.16,3505.36,1.63127506,0.0748,0.04566,3601.56,7.61,2.8116,2.8292,0.7761,-0.0205,0.6401,0.0041,3597.11,0.217,3075.0,0.0,,0.0,1-1-1-1-1,57.108486,25.244754999999998
211067419.0,034826.16+240254.3,57.109019999999994,24.04844,HII1856,10.01,8.66,1.24,2.491,2.5937,,,0.013000000000000001,LC1,best,,15.4,multi,no,no,no,yes,yes,yes,no,no,no,HII1856,8.65,1.24,1.22,4.15,1.19,6060.0,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211013604.0,034826.58+231129.7,57.11079,23.19161,HCG332,17.45,11.36,5.98,0.4627,,,,0.076,LC1,ok,0.46,58.0,single,no,no,no,no,no,no,no,no,yes,HCG332,11.35,5.98,0.18,8.29,0.73,2978.0,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211020742.0,034828.02+231802.7,57.116780000000006,23.30077,HII1883,12.66,9.85,2.7,0.2353,,,,0.061,LC1,best,0.23,140.0,single,no,no,yes,no,no,no,no,no,no,HII1883,9.84,2.7,0.78,6.27,0.8,4536.0,0.19,,Cl Melotte 22 1883,12.66,12.331,11.43,9.836,4722.07,4615.45,4479.44,4504.44,0.23533495,0.0585,0.01078,4514.99,4.62,1.1088,1.9905,0.9509,-0.0255,0.9043,-0.0425,4722.07,0.392,3445.0,0.389,3540.0,0.0,1-1-1-0-0,57.116787,23.300774
211062438.0,034829.75+235805.9,57.12399,23.968329999999998,HCG328,,13.02,5.53,0.6205,,,,0.013999999999999999,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG328,13.01,5.53,0.23,9.91,0.32,3090.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211086138.0,034830.09+242044.1,57.12538000000001,24.345589999999998,HD23763=HII1876,6.95,6.57,0.27,0.3075,0.2972,0.3182,10.9869,0.004,LC1,best,,,multi,no,no,no,yes,no,yes,no,yes,no,HD23763=HII1876,6.56,0.27,,1.08,2.37,8703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211081985.0,034831.04+241653.3,57.129369999999994,24.28148,HCG324,15.99,11.34,4.54,0.258,,,,0.039,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG324,11.33,4.54,0.48,8.17,0.59,3424.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211066477.0,034831.83+240158.8,57.13264,24.03301,HCG327,18.3,12.85,5.34,0.4896,,,,0.052000000000000005,LC1,best,0.49,,single,no,no,no,no,no,no,no,no,no,HCG327,12.84,5.34,0.31,9.73,0.34,3143.0,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211066484.0,034833.77+240159.0,57.140730000000005,24.03306,HHJ184,,12.93,5.24,1.3602,,,,0.02,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ184,12.92,5.24,0.33,9.81,0.32,3173.0,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211029232.0,034834.51+232605.3,57.1438,23.43481,HII1924,10.33,8.9,1.32,2.885,,,,0.015,LC1,best,2.89,14.2,multi,no,no,yes,yes,yes,no,no,no,no,HII1924,8.89,1.32,1.18,4.46,1.05,5995.0,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210994964.0,034835.18+225342.5,57.1466,22.895139999999998,HHJ10,20.71,13.75,6.85,0.2113,,,,0.071,LC4,best,,52.0,single,yes,no,no,no,no,no,no,no,no,HHJ10,13.74,6.85,0.11,10.8,0.25,2834.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211076761.0,034835.48+241203.2,57.147859999999994,24.20091,V352Tau=HCG335,19.67,13.21,6.35,0.5216,,,,0.055999999999999994,LC1,best,0.52,,single,no,no,no,no,no,no,no,no,no,V352Tau=HCG335,13.2,6.35,0.14,10.18,0.32,2905.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211116917.0,034839.30+245020.0,57.16375,24.838910000000002,DH585,,13.42,5.8,0.2656,,,,0.024,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH585,13.41,5.8,0.21,10.33,0.28,3018.0,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211077464.0,034839.90+241242.9,57.16627,24.21194,HCG337,,11.85,4.75,0.9204,,,,0.027000000000000003,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG337,11.84,4.75,0.44,8.69,0.48,3343.0,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211103033.0,034840.42+243634.2,57.168440000000004,24.60951,HCG333,,12.33,5.27,0.8848,,,,0.047,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG333,12.32,5.27,0.32,9.21,0.42,3165.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211127395.0,034840.59+250120.1,57.169140000000006,25.02226,BPL186,,13.61,6.34,0.7565,,,,0.046,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,BPL186,13.6,6.34,0.15,10.57,0.27,2906.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211016654.0,034840.97+231417.5,57.17075,23.2382,HCG343,,12.03,5.51,0.2671,0.1702,,,0.038,LC1,best,,,multi,no,no,no,no,no,yes,no,no,yes,HCG343,12.02,5.51,0.24,8.92,0.51,3093.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211126627.0,034842.13+250028.5,57.17556999999999,25.007929999999998,HCG339,16.61,11.72,4.78,0.3368,,,,0.046,LC1,best,,64.0,single,no,no,no,no,no,no,no,no,no,HCG339,11.71,4.78,0.42,8.57,0.51,3331.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211018096.0,034843.89+231535.4,57.182880000000004,23.25985,HD23791=HII1993,8.37,7.66,0.6,0.0356,0.0479,0.0409,,0.002,LC1,best,,,multi,no,no,no,no,no,yes,no,yes,no,HD23791=HII1993,7.65,0.6,,2.58,1.62,7455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211132233.0,034844.03+250622.6,57.18349,25.1063,BPL189,,12.62,5.34,0.5,,,,0.043,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL189,12.61,5.34,0.31,9.5,0.38,3144.0,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211103923.0,034844.68+243723.6,57.18618000000001,24.62324,DH590,,14.03,6.45,0.3484,,,,0.038,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH590,14.02,6.45,0.14,11.01,0.22,2888.0,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211103969.0,034845.35+243726.4,57.188959999999994,24.624010000000002,HCG346,,13.17,5.67,0.1238,,,,0.016,LC1,best,1.68,,single,no,no,no,no,no,no,no,no,no,HCG346,13.16,5.67,0.22,10.07,0.31,3052.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211023137.0,034845.43+232019.9,57.18931,23.33887,HII2016,13.55,10.38,3.06,3.92,,,,0.057,LC3,best,3.88,9.8,single,no,no,yes,no,no,no,no,no,no,HII2016,10.37,3.06,0.74,6.91,0.69,4209.0,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210942842.0,034846.58+220412.7,57.1941,22.070220000000003,,,9.53,2.49,6.2883,,,,0.069,LC3,best,6.22,,single,no,no,no,no,no,no,no,no,no,,9.52,2.49,0.81,5.84,0.93,4639.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210901321.0,034848.21+212440.8,57.20091,21.41134,UGCSJ034848.23+212440.4,,12.64,5.36,0.6231,,,,0.064,LC2,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034848.23+212440.4,12.63,5.36,0.29,9.52,0.37,3138.0,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211027879.0,034848.77+232448.2,57.20325,23.41339,HHJ86,,13.21,5.72,0.374,,,,0.032,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ86,13.2,5.72,0.22,10.12,0.3,3038.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211081096.0,034848.94+241602.7,57.20394,24.267429999999997,HII2027,10.93,8.82,2.0,5.0921,,,,0.045,LC3,best,5.07,5.6,single,no,no,yes,no,no,no,no,no,no,HII2027,8.81,2.0,0.92,4.88,1.16,5184.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211063000.0,034849.32+235838.3,57.2055,23.977320000000002,HII2034,12.65,9.99,2.55,0.5503,,,,0.121,LC1,best,0.55,77.0,single,no,no,yes,no,no,no,no,no,no,HII2034,9.98,2.55,0.81,6.36,0.72,4696.0,-0.04,,Cl Melotte 22 2034,12.65,12.232000000000001,11.5,9.992,4859.75,4733.75,4704.79,4629.02,0.5508523,0.0579,0.02671,4769.24,1.48,0.4303,1.4255,0.9615,-0.0165,0.9192,-0.0293,4859.75,0.311,3480.0,0.322,3560.0,0.0,1-1-1-0-0,57.205509,23.977320000000002
211006328.0,034850.65+230430.2,57.21108,23.07507,HHJ116,,13.11,5.63,0.3617,,,,0.01,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ116,13.1,5.63,0.22,10.01,0.31,3062.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211087131.0,034855.64+242140.3,57.23185,24.36121,HHJ8,20.6,14.1,6.39,0.1267,,,,0.039,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ8,14.09,6.39,0.14,11.07,0.22,2898.0,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211085091.0,034857.34+241943.8,57.23895,24.32884,HCG349,15.91,11.05,4.75,1.706,1.8515,,,0.026000000000000002,LC1,best,,,multi,yes,no,no,yes,no,yes,no,no,no,HCG349,11.04,4.75,0.43,7.89,0.7,3342.0,0.67,,Cl* Melotte 22 HCG 349,15.909,15.277999999999999,13.34,11.014000000000001,3322.02,3308.69,3324.17,3286.13,,,,3318.43,3.72,4.8215,4.6687,0.6651,-0.0263,0.494,-0.0018,3322.02,0.272,2920.0,0.023,2990.0,1.0,1-1-1-1-1,57.23895600000001,24.328848
211007577.0,034858.28+230539.2,57.24284,23.09424,HHJ353,16.35,11.67,4.57,13.6986,,,,0.012,LC1,best,,,single,yes,no,yes,no,no,no,no,no,no,HHJ353,11.66,4.57,0.48,8.5,0.51,3412.0,-0.2,,Cl* Melotte 22 HHJ 353,16.351,99.0,13.921,11.669,3420.56,3404.53,,3374.77,,,,3448.55,5.23,3.3553,3.2664,0.7173,-0.016,0.5521,0.0054,3420.56,0.174,2990.0,0.0,,0.0,1-1-1-1-1,57.242847,23.094244
211014186.0,034858.48+231204.3,57.24369,23.201220000000003,HII2106,11.54,9.38,2.05,6.0067,,,,0.031,LC3,best,3.04,6.0,single,no,no,yes,no,no,no,no,no,no,HII2106,9.37,2.05,0.91,5.47,0.91,5129.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211120664.0,034900.97+245410.1,57.25408,24.902820000000002,HCG351,16.95,11.81,5.03,1.4972,,,,0.013999999999999999,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG351,11.8,5.03,0.38,8.67,0.52,3242.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000411.0,034900.99+225849.5,57.25416,22.980439999999998,HCG353,15.39,11.15,4.13,8.5889,,,,0.047,LC3,best,8.41,7.0,single,yes,yes,yes,no,no,no,no,no,no,HCG353,11.14,4.13,0.56,7.93,0.59,3603.0,-0.1,,Cl* Melotte 22 HCG 353,15.39,14.786,13.23,11.15,3643.73,3639.62,3655.41,3631.73,8.40559769,0.0526,0.24113,3621.13,7.26,2.0735,2.1192,0.7888,-0.0232,0.645,-0.0145,3643.73,0.242,3090.0,0.135,3185.0,0.0,1-1-1-1-1,57.254169,22.980446
211041750.0,034901.14+233815.6,57.25476999999999,23.63769,DH598,,13.58,5.97,0.3242,,,,0.031,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,DH598,13.57,5.97,0.18,10.51,0.26,2981.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211017570.0,034902.32+231508.8,57.2597,23.25246,HII2126,11.71,9.7,1.9,6.1535,,,,0.013999999999999999,LC3,best,3.06,4.0,multi,no,no,yes,yes,yes,no,no,no,no,HII2126,9.69,1.9,0.94,5.68,0.78,5259.0,-0.26,,Cl Melotte 22 2126,11.71,11.463,10.8,9.657,5396.33,5296.74,5210.37,5224.35,3.05658102,0.0178,0.1836,5251.4,3.9,-1.2423,0.283,0.9833,0.0018,0.952,-0.0008,5396.33,0.0,,0.017,3610.0,0.0,1-1-1-0-0,57.259705000000004,23.252468
210933044.0,034902.95+215447.2,57.26231,21.913120000000003,BPL197,,13.37,5.74,0.6738,,,,0.024,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL197,13.36,5.74,0.22,10.28,0.28,3033.0,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211047980.0,034905.85+234423.1,57.274409999999996,23.73975,HCG354,15.31,10.79,4.41,0.8288,1.4228,,,0.028999999999999998,LC1,best,0.58,20.0,multi,no,no,no,no,no,no,yes,no,no,HCG354,10.78,4.41,0.51,7.6,0.74,3478.0,0.47,,Cl* Melotte 22 HCG 354,15.31,14.784,12.94,10.786,3468.95,3484.85,3456.03,3514.4,0.58549148,0.0242,0.014819999999999998,3386.38,6.57,4.9069,4.8479,0.683,-0.0687,0.5274,-0.0439,3468.95,0.541,2940.0,0.387,3030.0,1.0,1-1-1-1-1,57.274409999999996,23.739756
211008337.0,034905.91+230622.0,57.27466,23.10613,HCG357,,12.24,5.06,1.1187,,,,0.047,LC2,best,,,single,no,no,no,no,no,no,no,no,no,HCG357,12.23,5.06,0.38,9.11,0.43,3233.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211050460.0,034906.10+234652.5,57.27545,23.781270000000003,HII2147,10.87,8.58,2.18,0.7768,0.1541,,,0.037000000000000005,LC1,best,0.78,6.9,multi,no,no,no,no,yes,no,yes,no,no,HII2147,8.57,2.18,0.88,4.72,1.38,4919.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211086260.0,034911.02+242051.2,57.29595,24.347579999999997,HCG355,17.42,12.18,5.13,2.0109,,,,0.032,LC1,best,2.01,,single,yes,no,no,no,no,no,no,no,no,HCG355,12.17,5.13,0.36,9.05,0.44,3209.0,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210949534.0,034911.23+221036.4,57.29681,22.17679,HCG360,13.8,10.1,3.59,5.9405,0.8490000000000001,,,0.028999999999999998,LC3,best,5.6,,multi,no,no,no,no,no,no,yes,no,no,HCG360,10.09,3.59,0.65,6.78,0.86,3881.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211036665.0,034911.27+233318.8,57.296980000000005,23.555239999999998,HII2193,14.23,10.57,3.55,1.4162,,,,0.022000000000000002,LC1,ok,1.42,23.0,single,yes,yes,yes,no,no,no,no,no,no,HII2193,10.56,3.55,0.65,7.24,0.69,3904.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211104722.0,034911.72+243811.7,57.29885,24.6366,HII2172,10.44,8.95,1.38,4.2628,,,,0.018000000000000002,LC3,best,4.67,10.3,multi,yes,yes,no,yes,yes,no,no,no,no,HII2172,8.94,1.38,1.14,4.56,1.03,5935.0,-0.19,,Cl Melotte 22 2172,10.44,10.319,9.74,8.949,6063.17,6037.24,5910.39,6014.83,4.66737556,0.0159,0.37296999999999997,5969.9,6.14,-2.0349,0.1907,0.9861,0.0015,0.9504,-0.0079,6063.17,0.0,,0.215,3605.0,0.0,1-1-1-0-0,57.298859,24.636606
211057064.0,034912.19+235312.5,57.3008,23.88683,HD23863=HII2195,8.12,7.58,0.43,0.0559,0.0322,,,0.003,LC1,best,,,multi,no,no,no,no,no,yes,no,yes,no,HD23863=HII2195,7.57,0.43,,2.32,1.62,7934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211016037.0,034912.30+231342.0,57.301269999999995,23.22835,HII2209,14.48,10.72,3.65,5.3258,,,,0.027000000000000003,LC3,best,5.32,5.4,single,yes,yes,yes,yes,yes,no,no,no,no,HII2209,10.71,3.65,0.64,7.41,0.66,3847.0,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211100392.0,034915.37+243402.2,57.314080000000004,24.56728,HII2208,14.42,10.49,3.82,0.3983,,,,0.063,LC1,best,0.4,73.0,single,no,no,no,no,no,no,no,no,no,HII2208,10.48,3.82,0.61,7.22,0.75,3756.0,0.31,,Cl Melotte 22 2208,14.42,13.58,12.55,10.494000000000002,3916.76,3821.54,4005.71,3671.58,0.39842203,0.0504,0.013009999999999999,3889.3,19.47,2.6046,2.8405,0.8593,-0.0372,0.7877,-0.0149,3916.76,0.35600000000000004,3195.0,0.11800000000000001,3370.0,0.0,1-1-1-1-1,57.314083,24.567284
211025773.0,034915.61+232249.3,57.315059999999995,23.38038,HHJ36,19.47,13.41,5.95,0.5256,,,,0.032,LC1,best,,37.0,single,no,no,no,no,no,no,no,no,no,HHJ36,13.4,5.95,0.18,10.33,0.28,2984.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211068337.0,034916.40+240349.2,57.31836,24.063670000000002,HCG362,15.52,10.75,4.66,0.4015,0.5806,,,0.021,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,HCG362,10.74,4.66,0.45,7.59,0.79,3376.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211089419.0,034916.79+242346.0,57.319959999999995,24.39613,HII2220,7.52,7.24,0.17,0.2652,,,,0.005,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HII2220,7.23,0.17,,1.62,1.77,8879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211065427.0,034916.80+240058.8,57.320009999999996,24.01635,HHJ308,,12.24,5.81,0.3628,,,,0.017,LC1,ok,,,single,no,no,no,no,no,no,no,no,no,HHJ308,12.23,5.81,0.21,9.15,0.48,3017.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211113202.0,034920.58+244636.0,57.33579,24.776670000000003,HII2244,12.58,9.94,2.53,0.5603,,,,0.039,LC1,best,0.56,45.0,single,no,no,yes,no,no,no,no,no,no,HII2244,9.93,2.53,0.81,6.29,0.74,4685.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211108263.0,034921.24+244140.9,57.33851,24.69472,HHJ51,,13.51,5.84,0.4433,,,,0.042,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,HHJ51,13.5,5.84,0.2,10.43,0.27,3010.0,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
